id,city_id,iata_code,icao_code,lat,lon
4974,4014,OUZ,GQPZ,22.75754,-12.47867
4975,4024,MBR,,16.0,-12.5
4976,4028,CGT,,20.50389,-12.39584
4977,4034,MNI,TRPG,16.79123,-62.19317
4978,4035,MLA,LMML,35.8575,14.47722
4979,4037,GZM,LMMG,36.0272,14.2728
4980,4036,JCO,,36.01001,14.3473
4981,4038,MRU,FIMP,-20.43023,57.6836
4982,4040,RRG,FIMR,-19.75766,63.36098
4983,4039,AHG,FIMA,-10.37238,56.60892
4984,4041,MLE,VRMM,4.19183,73.52913
4985,4042,GAN,VRMG,-0.69334,73.1556
4986,4048,HAQ,VRMH,6.74567,73.16929
4987,4055,KDO,VRMK,1.85917,73.5219
4988,4046,KDM,VRMT,0.4888,72.99527
4989,4056,DRV,VRMD,5.15692,73.13016
4990,4043,VAM,VRMV,3.47059,72.83584
4991,4047,FVM,VRMR,-0.30944,73.4325
4992,4045,GKK,VRMO,0.73294,73.43353
4993,4054,TMF,VRNT,2.20831,73.14775
4994,4052,IFU,VREI,5.70849,73.02492
4995,4044,DDD,VRMU,2.66597,72.8851
4996,4049,HDK,VRBK,6.63018,73.06725
4997,4057,NMF,VRDA,5.82235,73.47469
4998,4053,FND,,6.16112,73.28736
4999,4058,RUL,,0.33653,73.51138
5000,4048,HRF,VRAH,6.97204,72.89486
5001,4050,LMV,,5.45771,73.37027
5002,4058,FMT,,0.19285,73.19588
5003,4051,MUM,,2.91147,73.58359
5004,4059,KGJ,FWKA,-9.95357,33.89302
5005,4060,LMB,FWSM,-13.75754,34.58449
5006,4070,BLZ,FWCL,-15.67905,34.97401
5007,4068,LLW,FWKI,-13.78938,33.781
5008,4064,MYZ,FWMY,-14.08313,34.91992
5009,4063,ZZU,FWUU,-11.44475,34.01178
5010,4069,KBQ,FWKG,-13.0146,33.4686
5011,4061,DWA,FWDW,-12.5183,34.1319
5012,4065,CMK,FWCM,-14.3069,35.1325
5013,4062,LIX,FWLK,-12.08167,34.73611
5014,4067,CEH,FWCD,-10.55688,33.79875
5015,4066,VUU,,-14.83882,35.301
5016,4065,MAI,FWMG,-14.48689,35.2638
5017,4079,TAP,MMTP,14.79434,-92.37002
5018,4083,REX,MMRX,26.00891,-98.22851
5019,4088,NLD,MMNL,27.44392,-99.57046
5020,4133,MAM,MMMA,25.76989,-97.52531
5021,4098,TAM,MMTM,22.29144,-97.8663
5022,4101,CTM,MMCM,18.50467,-88.32685
5023,4110,ZMM,MMZM,20.045,-102.276
5024,4113,TRC,MMTC,25.56828,-103.41058
5025,4124,PPE,MMPE,31.34924,-113.30569
5026,4125,PDS,MMPG,28.62958,-100.53777
5027,4156,AZG,MMAG,19.09306,-102.39601
5028,4126,NCG,MMCG,30.3986,-107.87591
5029,4141,NOG,MMNG,31.22701,-110.97708
5030,4123,PVR,MMPR,20.68008,-105.25417
5031,4144,GDL,MMGL,20.5218,-103.31117
5032,4106,CUU,MMCU,28.70287,-105.96457
5033,4155,CNA,MMCA,31.01932,-110.23647
5034,4145,BHL,,28.97631,-113.56018
5035,4157,XAL,,27.03333,-108.95
5036,4108,ACA,MMAA,16.75706,-99.75395
5037,4129,NTR,MMAN,25.86557,-100.23724
5038,4158,AGU,MMAS,21.70556,-102.31786
5039,4081,HUX,MMBT,15.77532,-96.26257
5040,4077,CVJ,MMCB,18.83476,-99.2613
5041,4100,CME,MMCE,18.65336,-91.80099
5042,4148,CUL,MMCL,24.76455,-107.47472
5043,4150,CEN,MMCN,27.39278,-109.83306
5044,4103,CPE,MMCP,19.81679,-90.50031
5045,4076,CZA,MMCT,20.64129,-88.44622
5046,4097,CVM,MMCV,23.70334,-98.95649
5047,4094,CZM,MMCZ,20.51643,-86.93207
5048,4147,DGO,MMDO,24.12404,-104.53152
5049,4115,TPQ,MMEP,21.41945,-104.84258
5050,4143,GYM,MMGM,27.96924,-110.92376
5051,4142,HMO,MMHO,29.09586,-111.04786
5052,4149,CLQ,MMIA,19.27701,-103.5774
5053,4122,SLW,MMIO,25.5495,-100.92867
5054,4090,IZT,MMIT,16.44934,-95.0937
5055,4109,LZC,MMLC,18.00173,-102.22052
5056,4135,LMM,MMLM,25.68519,-109.08081
5057,4116,BJX,MMLO,20.99346,-101.48085
5058,4138,LAP,MMLP,24.07269,-110.36248
5059,4136,LTO,MMLT,25.98919,-111.34836
5060,4089,MID,MMMD,20.93698,-89.65767
5061,4128,MLM,MMMM,19.84994,-101.0255
5062,4095,MTT,MMMT,18.10342,-94.58068
5063,4130,LOV,MMMV,26.95478,-101.46771
5064,4099,MEX,MMMX,19.4363,-99.0721
5065,4129,MTY,MMMY,25.77849,-100.10688
5066,4132,MZT,MMMZ,23.16136,-106.26607
5067,4160,OAX,MMOX,17.00135,-96.72496
5068,4085,PAZ,MMPA,20.60025,-97.46079
5069,4146,PBC,MMPB,19.15814,-98.37145
5070,4112,UPN,MMPN,19.39669,-102.03906
5071,4084,PXM,MMPS,15.87686,-97.08912
5072,4107,QRO,MMQT,20.61729,-100.18566
5073,4121,SJD,MMSD,23.15185,-109.72104
5074,4119,SLP,MMSP,22.2543,-100.93081
5075,4105,TGZ,MMTG,16.56182,-93.02608
5076,4114,TIJ,MMTJ,32.54334,-116.97375
5077,4074,TLC,MMTO,19.33707,-99.56601
5078,4102,CUN,MMUN,21.03653,-86.87708
5079,4071,VSA,MMVA,17.997,-92.81736
5080,4072,VER,MMVR,19.14593,-96.18727
5081,4111,ZCL,MMZC,22.89711,-102.68689
5082,4140,ZIH,MMZH,17.60157,-101.46054
5083,4134,ZLO,MMZO,19.14478,-104.55863
5084,4092,JAL,MMJA,19.47505,-96.79758
5085,4127,SGM,,27.29705,-112.93868
5086,4082,SCX,MMSZ,16.2126,-95.2016
5087,4153,ACN,MMCC,29.3329,-101.099
5088,4154,CYW,MMCY,20.546,-100.887
5089,4152,CUA,MMDA,25.0538,-111.615
5090,4117,GUB,MMGR,28.0261,-114.024
5091,4078,TCN,MMHC,18.4972,-97.4199
5092,4131,SFH,MMSF,30.9302,-114.809
5093,4080,TSL,MMTN,22.0383,-98.8065
5094,4151,CJS,MMCS,31.63599,-106.42902
5095,4120,CSW,MMSL,22.9477,-109.937
5096,4096,CJT,MMCO,16.1767,-92.0506
5097,4093,MMC,MMDM,22.74318,-99.01737
5098,4091,ISJ,MMIM,21.245,-86.74
5099,4127,MUG,MMMG,26.89731,-111.95755
5100,4087,PQM,MMPQ,17.5334,-91.9845
5101,4127,AJS,,26.7272,-113.559
5102,4086,PCM,,20.6225,-87.0822
5103,4127,PCV,,27.0692,-111.962
5104,4159,PNO,,16.35893,-98.07577
5105,4073,TUY,MMTU,20.2273,-87.4382
5106,4118,UAC,,32.4453,-114.798
5107,4131,MXL,MMML,32.62962,-115.24796
5108,4075,TZM,,21.15456,-88.17103
5109,4137,PCO,MMPL,23.57461,-109.53601
5110,4152,VIB,,25.05421,-111.68633
5111,4145,ESE,MMES,31.79399,-116.60176
5112,4127,SRL,,27.09283,-112.09842
5113,4104,AZP,MMJC,19.57378,-99.29091
5114,4139,LOM,,21.2591,-101.94368
5115,4099,NLU,MMSM,19.75653,-99.01514
5116,4117,SNQ,,30.5295,-115.94765
5117,4073,TQO,MMTL,20.16676,-87.66305
5118,4189,KCH,WBGG,1.4847,110.34693
5119,4204,MUR,WBGM,4.17865,114.33043
5120,4179,TGG,WMKN,5.3838,103.1042
5121,4180,MKZ,WMKM,2.26336,102.25155
5122,4165,BKI,WBKK,5.93721,116.05118
5123,4198,BTU,WBGB,3.12385,113.02047
5124,4205,MYY,WBGR,4.32201,113.98681
5125,4191,SBW,WBGS,2.2616,111.98532
5126,4168,LBU,WBKL,5.3,115.25
5127,4172,SDK,WBKS,5.9009,118.05949
5128,4194,KUD,WBKT,6.91667,116.83333
5129,4175,TWU,WBKW,4.31337,118.12195
5130,4188,SWY,WMBA,4.21667,100.7
5131,4193,KBR,WMKC,6.16685,102.29301
5132,4185,KUA,WMKD,3.77539,103.20906
5133,4181,KUL,WMKK,2.74558,101.70992
5134,4161,LGK,WMKL,6.32973,99.72867
5135,4184,PEN,WMKP,5.29714,100.27686
5136,4208,SZB,WMSA,3.13058,101.54933
5137,4162,JHB,WMKJ,1.64131,103.66962
5138,4182,TOD,WMBT,2.81789,104.15949
5139,4206,MZV,WBMU,4.04655,114.80567
5140,4192,AOR,WMKA,6.19423,100.40234
5141,4176,KTE,WMKE,4.5393,103.4261
5142,4202,LMN,WBGJ,4.8083,115.01
5143,4170,LDU,WBKD,5.03225,118.324
5144,4183,BWH,WMKB,5.46592,100.391
5145,4178,IPH,WMKI,4.56797,101.092
5146,4203,BBN,WBGZ,3.73389,115.479
5147,4201,BKM,WBGQ,3.974,115.618
5148,4197,BLG,WBGC,2.65,113.767
5149,4195,BSE,WBGN,1.81361,109.763
5150,4200,GSA,WBKN,4.40955,115.72447
5151,4173,KGU,WBKG,5.35749,116.162
5152,4196,KPI,WBGP,2.017,112.95
5153,4164,LAC,,7.37157,113.844
5154,4211,LBP,,3.18495,115.454
5155,4203,LGL,WBGF,3.421,115.154
5156,4203,LKH,WBGL,3.31355,114.78565
5157,4199,LSM,WBGD,4.217,115.6
5158,4199,LSU,WBGU,4.55222,115.494
5159,4200,LWY,WBGW,4.84917,115.408
5160,4163,MEP,WMAU,2.383,103.867
5161,4186,MKM,WBGK,2.90712,112.07831
5162,4203,ODN,WBGI,3.967,115.05
5163,4171,PAY,WBKP,5.9993,117.39992
5164,4187,PKG,WMPA,4.24472,100.553
5165,4209,RDN,WMPR,5.76528,103.007
5166,4166,RNU,WBKR,5.95654,116.67922
5167,4167,SMM,WBKA,4.45,118.583
5168,4174,SPE,WBKO,4.733,116.467
5169,4169,SPT,,5.08333,115.55
5170,4207,SXS,WBKH,5.08778,119.094
5171,4210,SXT,WMAN,4.33028,102.395
5172,4171,TEL,WBKE,5.62861,117.126
5173,4190,TGC,WBTM,2.17784,111.202
5174,4170,TMG,WBKM,5.4,118.65
5175,4177,TPG,WMBI,4.867,100.717
5176,4225,MUD,FQMD,-11.67296,39.56316
5177,4217,MZB,FQMP,-11.359,40.35622
5178,4215,IBO,FQIB,-12.35002,40.60231
5179,4232,VXC,FQLC,-13.27528,35.26667
5180,4224,MNC,FQNC,-14.47952,40.71284
5181,4242,AME,,-15.60663,37.68057
5182,4228,LFB,FQLU,-15.03167,40.66972
5183,4223,APL,FQNP,-15.10639,39.2925
5184,4236,VJQ,,-15.508,36.99
5185,4241,ANO,FQAG,-16.18239,39.94518
5186,4218,MJS,,-17.3084,37.49896
5187,4220,UEL,FQQL,-17.8555,36.86911
5188,4216,INE,,-18.5922,36.449
5189,4222,BJN,,-17.20472,37.94528
5190,4229,RRM,,-18.2896,35.9354
5191,4222,PEB,,-17.273,38.181
5192,4234,IMG,,-18.41,35.004
5193,4231,LBM,,-18.41382,36.10706
5194,4240,BEW,FQBR,-19.79333,34.91889
5195,4213,VNX,FQVL,-22.01778,35.31222
5196,4235,INH,FQIN,-23.87643,35.40854
5197,4237,FXO,FQCB,-14.81704,36.52928
5198,4239,VPY,FQCH,-19.15127,33.42896
5199,4221,POL,FQPB,-12.98675,40.52249
5200,4219,TET,FQTT,-16.10482,33.64018
5201,4213,BCW,,-21.8533,35.4383
5202,4233,IBL,,-21.708,35.4528
5203,4233,BZB,,-21.5411,35.4729
5204,4226,MTU,,-13.1219,39.0528
5205,4238,TGS,,-24.5206,32.9653
5206,4243,PDD,FQPO,-26.827,32.838
5207,4213,IDC,,-22.1806,35.5222
5208,4213,DGK,,-22.13407,35.4437
5209,4230,IHC,FQIA,-25.99728,32.92944
5210,4230,MPM,FQMA,-25.91973,32.57351
5211,4227,LMZ,,-10.75096,40.47029
5212,4233,NTC,,-21.61413,35.3374
5213,4214,CMZ,,-17.83275,35.33641
5214,4213,MFW,,-21.96783,35.42421
5215,4212,VJB,FQXA,-25.0378,33.6274
5216,4245,MPA,FYKM,-17.63392,24.17739
5217,4249,SWP,FYSM,-22.66187,14.56857
5218,4260,MQG,FYMG,-22.01597,17.36846
5219,4256,OMD,FYOG,-28.58333,16.43333
5220,4252,OKF,FYOO,-19.14946,15.91134
5221,4262,LUD,FYLZ,-26.68694,15.24333
5222,4264,KAS,FYKB,-28.03333,18.73333
5223,4247,WDH,FYWH,-22.48306,17.46672
5224,4263,KMP,FYKT,-26.53744,18.11131
5225,4266,GFY,FYGF,-19.60217,18.12267
5226,4247,ERS,FYWE,-22.60724,17.07885
5227,4269,WVB,FYWB,-22.97989,14.64533
5228,4258,OND,FYOA,-17.88049,15.94747
5229,4251,NDU,FYRU,-17.95526,19.72308
5230,4268,ADI,FYAR,-22.4622,14.98
5231,4248,TSB,FYTM,-19.2619,17.7325
5232,4254,OKU,FYMO,-18.8128,17.0594
5233,4254,NNI,FYNA,-18.8064,16.9272
5234,4246,OMG,FYOE,-18.0303,22.1897
5235,4271,AIW,FYAA,-27.98,17.58
5236,4267,GOG,FYGB,-22.5,18.97
5237,4259,HAL,FYHI,-19.02881,16.45872
5238,4265,MJO,FYME,-21.023,16.453
5239,4253,OTJ,FYOW,-20.432,16.665
5240,4250,TCY,FYTE,-19.98,13.0
5241,4261,SZM,FYSS,-24.58,15.83
5242,4257,OPW,FYOP,-18.056,13.853
5243,4270,RHN,FYSA,-27.87307,16.64596
5244,4244,LHU,FYLS,-18.116,23.397
5245,4255,OHI,FYOS,-17.79781,15.69959
5246,4252,OGV,,-19.329,15.914
5247,4246,BQI,FYBG,-18.11818,21.62408
5248,4274,ILP,NWWE,-22.58886,167.45597
5249,4282,KOC,NWWK,-20.54631,164.25563
5250,4272,LIF,NWWL,-20.7748,167.23986
5251,4281,MEE,NWWR,-21.48168,168.03751
5252,4285,UVE,NWWV,-20.64056,166.57278
5253,4278,NOU,NWWW,-22.01455,166.21297
5254,4283,KNQ,NWWD,-21.0543,164.83701
5255,4279,GEA,NWWM,-22.2583,166.47301
5256,4281,TGJ,NWWA,-21.0961,167.804
5257,4273,BMY,NWWC,-19.7206,163.661
5258,4275,TOU,NWWU,-20.79,165.259
5259,4284,HLU,NWWH,-21.2564,165.617
5260,4280,IOU,NWWO,-22.46031,166.78264
5261,4277,PUV,NWWP,-20.2892,164.099
5262,4276,PDC,NWWQ,-21.3164,164.99899
5263,4289,MFQ,DRRM,13.50253,7.12675
5264,4288,NIM,DRRN,13.48155,2.18361
5265,4287,THZ,DRRT,14.87566,5.26536
5266,4291,AJY,DRZA,16.966,8.00011
5267,4286,ZND,DRZR,13.779,8.98376
5268,4290,RLT,DRZL,18.79127,7.36659
5269,4292,NLK,YSNF,-29.04162,167.93874
5270,4296,SKO,DNSO,12.91632,5.20719
5271,4297,PHC,DNPO,5.01549,6.94959
5272,4301,MDI,DNMK,7.70388,8.61394
5273,4302,MIU,DNMA,11.85535,13.08095
5274,4303,LOS,DNMM,6.57737,3.32116
5275,4305,KAN,DNKN,12.04759,8.52462
5276,4306,KAD,DNKA,10.69603,7.32011
5277,4307,JOS,DNJO,9.63983,8.86905
5278,4310,IBA,DNIB,7.36246,3.97833
5279,4311,QUS,DNGU,12.17167,6.69611
5280,4313,ENU,DNEN,6.47427,7.56196
5281,4314,CBQ,DNCA,4.97602,8.3472
5282,4315,BNI,DNBE,6.31653,5.59894
5283,4309,ILR,DNIL,8.44021,4.49392
5284,4294,YOL,DNYO,9.25755,12.43042
5285,4293,ZAR,DNZA,11.13019,7.68581
5286,4320,ABV,DNAA,9.00657,7.26419
5287,4300,MXJ,DNMN,9.65217,6.46226
5288,4299,QRW,DNSU,5.59611,5.81778
5289,4318,AKR,DNAK,7.24674,5.30101
5290,4298,QOW,DNIM,5.42706,7.20603
5291,4316,BCU,DNBA,10.2944,9.81667
5292,4297,PHG,,4.84162,7.01765
5293,4295,QUO,DNAI,4.87649,8.08577
5294,4312,GMO,DNGO,10.2981,10.8989
5295,4304,DKA,DNKT,13.007,7.66
5296,4317,ABB,DNAS,6.20856,6.66108
5297,4308,GWI,DNGA,6.93466,3.69848
5298,4319,EKK,,7.63696,5.34535
5299,4330,BEF,MNBL,11.99096,-83.77409
5300,4327,MGA,MNMG,12.14149,-86.16818
5301,4325,PUZ,MNPC,14.04719,-83.38672
5302,4328,RNI,MNCI,12.1629,-83.0638
5303,4329,RFS,MNRT,13.8897,-84.4089
5304,4321,WSP,MNWP,14.7392,-83.9694
5305,4329,BZA,MNBZ,14.0359,-84.62392
5306,4326,NVG,MNNG,11.66667,-84.45
5307,4324,NCR,MNSC,11.1334,-84.77
5308,4323,SIU,MNSI,13.72722,-84.77778
5309,4322,ECI,MNCE,11.4314,-86.03072
5310,4332,OIL,,52.369,3.347
5311,4344,AMS,EHAM,52.3103,4.76028
5312,4336,MST,EHBK,50.91166,5.77014
5313,4342,EIN,EHEH,51.45014,5.37453
5314,4340,GRQ,EHGG,53.11972,6.57944
5315,4335,GLZ,EHGR,51.56739,4.93183
5316,4343,DHR,EHKD,52.92335,4.78062
5317,4337,LEY,EHLE,52.46028,5.52722
5318,4338,LWR,EHLW,53.22861,5.76056
5319,4334,RTM,EHRD,51.95548,4.43685
5320,4341,ENS,EHTW,52.27,6.87417
5321,4331,UDE,EHVK,51.65639,5.70861
5322,4339,WOE,EHWO,51.44909,4.34203
5323,4333,UTC,EHSB,52.12731,5.27619
5324,4351,KKN,ENKR,69.72578,29.89129
5325,4379,OSL,ENGM,60.19392,11.10036
5326,4393,ANX,ENAN,69.2925,16.14417
5327,4394,AES,ENAL,62.56037,6.11016
5328,4356,ALF,ENAT,69.97611,23.37167
5329,4388,BNN,ENBN,65.46111,12.2175
5330,4390,BOO,ENBO,67.26917,14.36528
5331,4391,BGO,ENBR,60.29339,5.21814
5332,4355,BJF,ENBS,70.60201,29.69416
5333,4354,BVG,ENBV,70.871,29.02944
5334,4382,KRS,ENCN,58.20421,8.08537
5335,4383,DLD,ENDI,60.41667,8.51278
5336,4392,BDU,ENDU,69.05576,18.54036
5337,4387,EVE,ENEV,68.4913,16.67811
5338,4386,VDB,ENFG,61.01556,9.28806
5339,4385,FRO,ENFL,61.58361,5.02472
5340,4357,HAU,ENHD,59.34527,5.20836
5341,4353,HFT,ENHF,70.68037,23.67262
5342,4348,HAA,ENHK,70.48668,22.13974
5343,4352,HVG,ENHV,71.00948,25.97786
5344,4371,KSU,ENKB,63.11178,7.82452
5345,4397,LKN,ENLK,68.15425,13.61326
5346,4349,MEH,ENMH,71.02902,27.8264
5347,4376,MOL,ENML,62.74472,7.2625
5348,4375,MJF,ENMS,65.784,13.21491
5349,4350,LKL,ENNA,70.06881,24.97349
5350,4374,OSY,ENNM,64.46667,11.58333
5351,4372,NTB,ENNO,59.56568,9.21222
5352,4389,OLA,ENOL,63.69891,9.604
5353,4395,HOV,ENOV,62.17979,6.07325
5354,4377,MQN,ENRA,66.36458,14.30012
5355,4369,RVK,ENRM,64.83847,11.14584
5356,4370,RRS,ENRO,62.57841,11.34235
5357,4364,RET,ENRS,67.5278,12.1033
5358,4368,RYG,ENRY,59.37893,10.78539
5359,4367,SDN,ENSD,61.83333,6.11667
5360,4396,SOG,ENSG,61.15,7.13333
5361,4360,SVJ,ENSH,68.24503,14.66958
5362,4361,SKN,ENSK,68.58333,15.01667
5363,4365,SKE,ENSN,59.185,9.56694
5364,4378,SRP,ENSO,59.79192,5.34085
5365,4347,SOJ,ENSR,69.78619,20.96088
5366,4345,VAW,ENSS,70.35539,31.04489
5367,4366,SSJ,ENST,65.95683,12.46894
5368,4359,TOS,ENTC,69.68333,18.91667
5369,4362,TRF,ENTO,59.1867,10.25863
5370,4358,TRD,ENVA,63.45756,10.92425
5371,4346,VDS,ENVD,70.06477,29.8399
5372,4363,SVG,ENZV,58.87678,5.63786
5373,4380,HMR,ENHA,60.8181,11.068
5374,4364,VRY,ENVR,67.6554,12.727
5375,4381,GLL,ENKL,60.7914,9.05056
5376,4373,NVK,ENNK,68.43571,17.38844
5377,4384,FDE,ENBL,61.39216,5.76199
5378,4408,KTM,VNKT,27.69658,85.3591
5379,4421,BWA,VNBW,27.5057,83.41625
5380,4402,PKR,VNPK,28.20088,83.98206
5381,4417,SIF,VNSI,27.15946,84.98012
5382,4418,BIR,VNVT,26.48229,87.26496
5383,4409,JUM,VNJL,29.27436,82.19286
5384,4402,NGX,VNMA,28.64179,84.08644
5385,4425,BJH,VNBG,29.539,81.1854
5386,4419,BHP,VNBJ,27.1474,87.0508
5387,4420,BHR,VNBP,27.67863,84.42749
5388,4415,BJU,VNBR,29.502,81.669
5389,4422,BDP,VNCG,26.5708,88.0796
5390,4398,DNP,VNDG,28.1111,82.2942
5391,4411,DHI,VNDH,28.7533,80.5819
5392,4409,DOP,VNDP,28.98532,82.81893
5393,4410,JKR,VNJP,26.7088,85.9224
5394,4419,LDN,VNLD,27.25251,86.67168
5395,4403,LUA,VNLK,27.6869,86.7297
5396,4420,MEY,VNMG,27.57745,84.22939
5397,4404,XMG,VNMN,28.96091,80.14702
5398,4426,KEP,VNNG,28.1036,81.667
5399,4403,PPL,VNPL,27.5173,86.58483
5400,4416,RHP,VNRC,27.39379,86.06035
5401,4413,RUK,VNRK,28.627,82.195
5402,4419,RUM,VNRT,27.3035,86.5504
5403,4425,FEB,VNSR,29.233,81.217
5404,4400,IMK,VNST,29.9711,81.8189
5405,4407,TMI,VNTR,27.315,87.1933
5406,4405,BGL,VNBL,28.2128,83.6663
5407,4414,BIT,VNBT,29.4653,80.5492
5408,4412,DAP,VNDL,29.6692,80.5484
5409,4423,GKH,VNGK,28.038,84.466
5410,4429,JIR,VNJI,27.62672,86.23044
5411,4406,LTG,VNLT,28.2,85.583
5412,4428,MWP,,28.0,85.333
5413,4401,RJB,VNRB,26.508,86.738
5414,4425,SIH,VNDT,29.2631,80.936
5415,4407,TPJ,VNTJ,27.351,87.697
5416,4427,JMO,VNJS,28.78011,83.72269
5417,4402,PHH,VNPR,28.1874,84.01364
5418,4403,SYH,VNSB,27.8111,86.71264
5419,4398,RPA,,28.7,82.65
5420,4399,TPU,VNTP,28.52247,81.12313
5421,4424,SKH,VNSK,28.58463,81.63552
5422,4430,INU,ANYN,-0.54518,166.91618
5423,4431,IUE,NIUE,-19.08003,-169.92564
5424,4448,NSN,NZNS,-41.29661,173.22414
5425,4470,TRG,NZTG,-37.67194,176.19611
5426,4479,WRE,NZWR,-35.76861,174.365
5427,4439,TEU,NZMO,-45.53227,167.64304
5428,4453,IVC,NZNV,-46.40842,168.30009
5429,4473,ZQN,NZQN,-45.01837,168.74007
5430,4475,TWZ,NZUK,-44.24037,170.11883
5431,4455,DUD,NZDN,-45.92806,170.19833
5432,4434,TIU,NZTU,-44.29835,171.2201
5433,4476,OAM,NZOU,-44.95836,171.08009
5434,4459,CHC,NZCH,-43.48936,172.53223
5435,4447,NPL,NZNP,-39.00861,174.17917
5436,4435,WAG,NZWU,-39.96255,175.02289
5437,4460,OHA,NZOH,-40.20604,175.38781
5438,4442,PPQ,NZPP,-40.90472,174.98917
5439,4446,PMR,NZPM,-40.32044,175.61671
5440,4463,KAT,NZKT,-35.06818,173.27018
5441,4478,KKO,NZKO,-35.44969,173.81562
5442,4461,AKL,NZAA,-37.00806,174.79167
5443,4432,WTZ,NZWT,-36.832,175.679
5444,4437,MTA,NZMA,-37.73665,175.74052
5445,4440,TUO,NZAP,-38.73823,176.08021
5446,4471,WHK,NZWK,-37.91822,176.91022
5447,4464,GIS,NZGS,-38.66333,177.97833
5448,4454,HLZ,NZHN,-37.86544,175.3327
5449,4465,MRO,NZMS,-40.96827,175.6202
5450,4482,ROT,NZRO,-38.10917,176.31722
5451,4444,MZP,NZMK,-41.121,172.991
5452,4433,WLG,NZWN,-41.32722,174.80528
5453,4449,NPE,NZNR,-39.46635,176.86778
5454,4458,GBZ,NZGB,-36.24188,175.4702
5455,4445,WKA,NZWF,-44.71836,169.24008
5456,4485,WIR,NZWO,-39.01221,177.40427
5457,4469,CHT,NZCI,-43.81,-176.45722
5458,4466,HKK,NZHK,-42.71361,170.98528
5459,4452,KBZ,NZKI,-42.41667,173.7
5460,4474,ALR,NZLX,-45.21083,169.37038
5461,4468,WSZ,NZWS,-41.73683,171.57941
5462,4436,MON,NZMC,-43.76552,170.13432
5463,4484,BHE,NZWB,-41.51833,173.87027
5464,4450,KKE,NZKK,-35.26278,173.91194
5465,4457,CMV,NZCX,-36.79109,175.50835
5466,4456,DGR,NZDA,-35.9397,173.894
5467,4467,GMN,NZGM,-42.4625,171.19004
5468,4462,MFN,NZMF,-44.67528,167.92684
5469,4480,AMZ,NZAR,-37.0297,174.97301
5470,4475,GTN,NZGT,-43.91357,170.12866
5471,4477,ASG,NZAS,-43.9033,171.797
5472,4436,WHO,NZFJ,-43.3631,170.134
5473,4481,WIK,NZKE,-36.8089,175.086
5474,4483,PCN,NZPN,-41.3461,173.95599
5475,4443,RAG,NZRA,-37.8047,174.86
5476,4469,SZS,NZRC,-46.8997,168.101
5477,4472,TMZ,NZTH,-37.1567,175.55
5478,4441,KTF,NZTK,-40.8133,172.77499
5479,4438,TKZ,NZTO,-38.2367,175.892
5480,4451,THH,NZTS,-38.1811,174.70799
5481,4436,FGL,NZFO,-43.46111,170.01763
5482,4492,MCT,OOMS,23.6009,58.28605
5483,4495,RMB,OOBR,24.2407,55.78746
5484,4489,KHS,OOKB,26.17099,56.24057
5485,4493,MSH,OOMA,20.67543,58.89047
5486,4488,SLL,OOSA,17.03872,54.0913
5487,4488,TTH,OOTH,17.666,54.02461
5488,4488,OMM,OOMX,18.136,55.1821
5489,4496,RNM,OOGB,21.37477,57.0542
5490,4491,BJQ,,19.875,56.0619
5491,4491,UKH,OOMK,19.38719,56.40046
5492,4490,FAU,OOFD,22.3506,56.4864
5493,4496,AOM,OOAD,22.4972,57.3833
5494,4497,LKW,OOLK,22.8047,55.3658
5495,4496,AHW,,21.3428,56.7656
5496,4491,DQM,OODQ,19.4973,57.63861
5497,4494,MNH,OORQ,23.63985,57.48197
5498,4498,BYB,,25.61415,56.24519
5499,4487,OHS,,24.39025,56.62319
5500,4486,SUH,OOSR,22.53674,59.47934
5501,4501,PTY,MPTO,9.07136,-79.38345
5502,4503,NMG,,8.45637,-78.93421
5503,4529,SAX,,8.02685,-78.21043
5504,4504,RIH,MPSM,8.37503,-80.12816
5505,4520,PAC,MPMG,8.97334,-79.55558
5506,4528,ACU,,9.18768,-77.99402
5507,4528,MPI,,9.1854,-77.98413
5508,4513,PLP,MPLP,8.40318,-78.14288
5509,4510,BLB,MPPA,8.9192,-79.59968
5510,4517,GHE,,8.06509,-78.36702
5511,4521,ONX,MPEJ,9.35617,-79.86734
5512,4530,PVE,MPVR,9.55879,-78.94754
5513,4523,CTD,MPCE,7.98686,-80.41009
5514,4527,AIL,MPAI,9.22229,-78.02325
5515,4526,BOC,MPBO,9.34085,-82.25084
5516,4524,CHX,MPCH,9.45588,-82.51724
5517,4519,DAV,MPDA,8.391,-82.43499
5518,4502,SYP,MPSA,8.0856,-80.94525
5519,4518,ELE,,8.10698,-77.72421
5520,4522,TUW,,8.91857,-77.70913
5521,4512,MPP,,8.94532,-77.73308
5522,4515,JQE,MPJE,7.51778,-78.1572
5523,4525,NBL,MPWN,9.4496,-78.975
5524,4507,AML,,8.26806,-82.8649
5525,4505,BFQ,,7.58465,-78.18105
5526,4503,OTD,MPRA,8.62876,-79.0347
5527,4506,PUE,MPOA,8.66728,-77.41847
5528,4511,CZJ,,9.44684,-78.57591
5529,4525,CTE,,9.453,-78.979
5530,4511,NGN,,9.44485,-78.58857
5531,4516,TJC,,9.40833,-78.4889
5532,4514,SIC,,8.26246,-79.07804
5533,4500,UTU,,9.1379,-77.93371
5534,4508,PYC,,9.30972,-78.23459
5535,4509,PDM,,7.55676,-80.0233
